#
# T1: Room temperature
# T2: Pot top (water phase)
# T3: Pot bottom (rice phase)
# 
# time	T1	T2	T3
#-----------------------------------------------
1319038922.91	23.40	23.40	19.72
1319038924.00	23.49	23.40	19.72
1319038925.11	23.49	23.32	19.72
1319038926.20	23.58	23.32	19.80
1319038927.30	23.58	23.40	19.80
1319038928.39	23.58	23.40	19.80
1319038929.48	23.58	23.32	19.80
1319038930.58	23.58	23.40	19.80
1319038931.67	23.58	23.32	19.89
1319038932.78	23.58	23.32	19.89
1319038933.87	23.67	23.32	19.89
1319038934.97	23.67	23.32	19.80
1319038936.06	23.67	23.40	19.80
1319038937.16	23.58	23.40	19.80
1319038938.25	23.67	23.32	19.80
1319038939.34	23.67	23.40	19.80
1319038940.45	23.67	23.32	19.80
1319038941.55	23.58	23.40	19.80
1319038942.64	23.67	23.32	19.80
1319038943.73	23.67	23.40	19.80
1319038944.83	23.67	23.40	19.80
1319038945.92	23.67	23.32	19.89
1319038947.02	23.58	23.40	19.80
1319038948.12	23.67	23.32	19.80
1319038949.22	23.58	23.40	19.80
1319038950.31	23.58	23.40	19.80
1319038951.41	23.58	23.40	19.80
1319038952.50	23.58	23.32	19.80
1319038953.59	23.67	23.40	19.80
1319038954.69	23.58	23.40	19.80
1319038955.80	23.58	23.32	19.80
1319038956.89	23.67	23.40	19.80
1319038957.98	23.58	23.40	19.80
1319038959.08	23.58	23.40	19.80
1319038960.17	23.58	23.32	19.80
1319038961.27	23.58	23.32	19.80
1319038962.36	23.58	23.32	19.80
1319038963.47	23.58	23.32	19.80
1319038964.56	23.58	23.40	19.80
1319038965.66	23.58	23.32	19.80
1319038966.75	23.58	23.32	19.80
1319038967.84	23.58	23.32	19.80
1319038968.94	23.58	23.32	19.80
1319038970.03	23.58	23.32	19.80
1319038971.14	23.58	23.32	19.80
1319038972.23	23.58	23.40	19.80
1319038973.33	23.58	23.32	19.80
1319038974.42	23.58	23.32	19.80
1319038975.52	23.58	23.40	19.80
1319038976.61	23.58	23.40	19.80
1319038977.72	23.58	23.32	19.80
1319038979.77	23.58	23.32	19.80
1319038980.97	23.58	23.40	19.80
1319038982.11	23.58	23.32	19.80
1319038983.44	23.58	23.32	19.80
1319038984.58	23.58	23.32	19.80
1319038985.67	23.58	23.40	19.80
1319038986.78	23.58	23.40	19.80
1319038987.87	23.58	23.32	19.80
1319038988.97	23.58	23.40	19.80
1319038990.06	23.58	23.40	19.80
1319038991.17	23.58	23.32	19.80
1319038992.27	23.58	23.32	19.80
1319038993.36	23.58	23.32	19.80
1319038994.45	23.58	23.32	19.80
1319038995.55	23.58	23.32	19.80
1319038996.92	23.58	23.32	19.80
1319038999.30	23.58	23.32	19.80
1319039000.77	23.58	23.32	19.80
1319039002.20	23.58	23.32	19.72
1319039003.37	23.58	23.32	19.80
1319039004.97	23.58	23.32	19.72
1319039006.12	23.49	23.32	19.72
1319039007.34	23.49	23.32	19.80
1319039008.45	23.58	23.32	19.72
1319039009.55	23.49	23.32	19.72
1319039010.80	23.49	23.32	19.72
1319039011.89	23.49	23.32	19.80
1319039012.98	23.49	23.23	19.72
1319039014.08	23.58	23.32	19.72
1319039015.17	23.49	23.32	19.72
1319039016.27	23.49	23.32	19.80
1319039017.36	23.49	23.32	19.72
1319039018.47	23.49	23.32	19.72
1319039019.56	23.49	23.32	19.72
1319039020.66	23.49	23.32	19.80
1319039021.75	23.49	23.32	19.72
1319039022.84	23.49	23.23	19.72
1319039023.94	23.49	23.32	19.72
1319039025.03	23.49	23.23	19.72
1319039026.14	23.49	23.23	19.72
1319039027.23	23.49	23.23	19.72
1319039028.33	23.40	23.23	19.72
1319039029.42	23.49	23.23	19.63
1319039030.52	23.49	23.23	19.72
1319039031.61	23.49	23.32	19.72
1319039032.70	23.49	23.23	19.72
1319039033.81	23.40	23.23	19.72
1319039034.91	23.40	23.23	19.72
1319039036.00	23.40	23.23	19.72
1319039037.09	23.40	23.23	19.72
1319039038.19	23.40	23.23	19.72
1319039039.28	23.40	23.32	19.72
1319039040.37	23.40	23.32	19.72
1319039041.48	23.49	23.32	19.72
1319039042.58	23.40	23.32	19.72
1319039043.67	23.40	23.32	19.72
